Region,Hazard Event,Quarter,Year,Duration,Fatalities,Injuries,Property Damage
2,Severe Storm/Thunder Storm/ Wind,2,2019,1,0,0,"168,554"
2,Severe Storm/Thunder Storm/ Wind,2,2019,1,0,0,"14,387"
2,Severe Storm/Thunder Storm/ Wind,2,2019,1,0,0,"163,148"
3,Hail,2,2019,1,0,0,"1,523"
4,Severe Storm/Thunder Storm/ Wind,2,2019,1,0,0,"1,451"
4,Severe Storm/Thunder Storm/ Wind,2,2019,1,0,0,"1,622"
3,Severe Storm/Thunder Storm/ Wind,2,2019,1,0,0,"1,520"
5,Severe Storm/Thunder Storm/ Wind,2,2019,1,0,0,"1,578"
5,Severe Storm/Thunder Storm/ Wind,2,2019,1,0,0,"1,576"
2,Lightning,2,2019,1,0,0,"803,775"
2,Severe Storm/Thunder Storm/ Wind,2,2019,1,0,0,"17,189"
2,Severe Storm/Thunder Storm/ Wind,2,2019,1,0,0,"14,487"
2,Severe Storm/Thunder Storm/ Wind,2,2019,1,0,0,"83,690"
2,Severe Storm/Thunder Storm/ Wind,2,2019,1,0,0,"14,988"
3,Severe Storm/Thunder Storm/ Wind,2,2019,1,0,0,"1,518"
3,Severe Storm/Thunder Storm/ Wind,2,2019,1,0,0,"1,680"
4,Severe Storm/Thunder Storm/ Wind,2,2019,1,0,0,"1,654"
3,Severe Storm/Thunder Storm/ Wind,2,2019,1,12,0,0
5,Severe Storm/Thunder Storm/ Wind,2,2019,1,0,0,"1,436"
2,Tornado,3,2019,1,0,0,"160,549"
2,Tornado,3,2019,1,0,0,"3,178,326"
2,Tornado,3,2019,1,0,0,"3,353,649"
2,Tornado,4,2019,1,0,0,"420,949"
3,Flooding,2,2019,1,0,0,"51,883"
4,Severe Storm/Thunder Storm/ Wind,3,2019,1,11,0,0
2,Lightning,3,2019,1,0,0,"2,266,281"
4,Severe Storm/Thunder Storm/ Wind,3,2019,1,0,0,166
2,Lightning,3,2019,1,0,0,"77,991"
3,Hail,3,2019,1,0,0,150
4,Hail,3,2019,1,0,0,157
4,Hail,3,2019,1,0,0,155
5,Severe Storm/Thunder Storm/ Wind,3,2019,1,0,0,170
2,Severe Storm/Thunder Storm/ Wind,2,2019,1,0,0,"15,135"
2,Severe Storm/Thunder Storm/ Wind,2,2019,1,0,0,"823,590"
2,Severe Storm/Thunder Storm/ Wind,2,2019,1,0,0,"14,783"
3,Heat,2,2019,1,11,0,0
3,Severe Storm/Thunder Storm/ Wind,2,2019,1,0,0,"1,642"
3,Flooding,4,2019,1,0,0,"1,588"
1,Wind,1,2003,1,0,23,"772,071"
1,Wind,1,2002,1,0,0,"14,403"
1,Heat,3,2000,1,11,0,0
2,Lightning,3,2020,1,0,0,"81,479"
1,Flooding,1,2020,1,0,0,"13,494,490"
1,Flooding,1,2020,2,0,0,"15,038,792"
5,Wind,4,2020,1,0,0,150
2,Severe Storm/Thunder Storm/ Wind,2,2020,1,0,0,"28,980"
2,Severe Storm/Thunder Storm/ Wind,2,2020,1,0,0,"85,640"
2,Severe Storm/Thunder Storm/ Wind,2,2020,1,0,0,"32,052"
2,Severe Storm/Thunder Storm/ Wind,2,2020,1,0,0,"171,645"
5,Hail,2,2020,1,0,0,168
3,Lightning,1,2020,1,0,0,"81,764"
3,Hail,1,2020,1,0,0,166
4,Severe Storm/Thunder Storm/ Wind,2,2020,1,0,0,168
3,Flooding,2,2020,1,0,0,"1,429"
1,Severe Storm/Thunder Storm/ Wind,2,2020,1,0,0,"29,995"
3,Hail,2,2020,1,0,0,144
1,Flooding,2,2020,1,0,0,"3,302,605"
1,Flooding,2,2020,2,0,0,"162,213"
3,Flooding,2,2020,1,0,25,"166,604"
3,Flooding,2,2020,1,0,0,"169,061"
5,Flooding,2,2020,1,0,0,"1,710"
3,Flooding,2,2020,1,0,0,"71,357"
3,Flooding,2,2020,1,0,0,"1,489"
3,Flooding,2,2020,1,0,0,"1,636"
1,Tornado,2,2020,1,0,0,"1,694,261"
1,Severe Storm/Thunder Storm/ Wind,2,2020,1,0,0,"163,101"
3,Wind,1,2020,1,12,0,0
2,Tornado,1,2020,1,0,0,"3,452,565"
1,Severe Storm/Thunder Storm/ Wind,2,2020,1,0,0,"80,092"
1,Tornado,2,2020,1,0,0,"333,779"
1,Tornado,2,2020,1,0,0,"78,110,730"
2,Severe Storm/Thunder Storm/ Wind,1,2020,1,0,0,"333,716"
2,Severe Storm/Thunder Storm/ Wind,1,2020,1,0,0,"147,788"
1,Flooding,1,2020,1,0,0,"3,386,304"
6,Wind,2,2020,1,0,0,167
5,Severe Storm/Thunder Storm/ Wind,1,2020,1,0,0,163
3,Severe Storm/Thunder Storm/ Wind,1,2020,1,0,0,168
4,Severe Storm/Thunder Storm/ Wind,1,2020,1,0,0,147
3,Severe Storm/Thunder Storm/ Wind,1,2020,1,0,0,148
6,Flooding,3,2020,1,0,0,"81,669"
6,Flooding,3,2020,1,0,0,"163,735"
6,Flooding,3,2020,1,0,0,"161,706"
6,Flooding,3,2020,1,0,0,"85,252"
6,Flooding,3,2020,1,0,0,"167,508"
3,Wind,2,2020,1,0,0,155
4,Flooding,4,2020,1,0,0,"16,397"
3,Wind,2,2020,1,0,0,165
3,Lightning,3,2020,1,0,0,166
3,Flooding,3,2020,1,0,0,"33,057"
3,Flooding,3,2020,1,0,0,"74,377"
3,Lightning,3,2020,1,0,12,0
3,Lightning,3,2020,1,0,0,148
2,Tornado,3,2020,1,0,0,"50,223"
3,Flooding,4,2020,1,0,0,"16,509"
2,Coastal,3,2020,1,12,0,0
4,Tornado,2,2020,8,23,83,0
6,Hail,4,2020,1,0,0,160
2,Severe Storm/Thunder Storm/ Wind,4,2020,1,0,0,"87,059"
3,Wind,4,2020,1,0,0,152
1,Hurricane/Tropical Storm,4,2020,1,0,0,"2,145,964"
2,Tornado,4,2020,1,0,11,"2,285,303"
2,Tornado,4,2020,1,0,0,"300,839"
2,Wind,4,2020,1,0,0,"34,291"
1,Severe Storm/Thunder Storm/ Wind,2,2020,1,0,0,"4,312,932"
2,Coastal,2,2020,2,34,0,0
3,Flooding,2,2020,1,0,0,"1,503"
3,Flooding,2,2020,1,0,0,"32,303"
3,Flooding,2,2020,1,0,0,"1,611"
3,Flooding,2,2020,1,0,0,"51,065"
3,Flooding,2,2020,1,0,0,"1,646"
2,Flooding,4,2020,1,0,0,"16,822"
4,Severe Storm/Thunder Storm/ Wind,2,2020,1,0,0,"1,654"
3,Flooding,3,2020,1,0,0,"8,586"
5,Flooding,3,2020,1,0,0,"7,767"
5,Flooding,3,2020,1,0,0,"7,833"
5,Flooding,3,2020,1,0,0,"8,450"
5,Flooding,3,2020,1,0,0,"29,833"
4,Flooding,3,2020,1,0,0,"15,715"
4,Flooding,3,2020,1,0,0,"7,726"
4,Flooding,3,2020,1,0,0,"8,342"
