Year,Quarter,Region,Low Emissions,Medium Emissions,High Emissions,Very High Emissions,,,,
2138,4,6,"$821,762.01","$1,206,343.57","$2,766,362.04","$12,298,461.25",,,,
2139,1,1,"$2,316,836.40","$3,347,366.85","$7,628,082.87","$35,808,460.35",,,,
2139,1,2,"$6,290,265.63","$7,846,716.15","$22,066,020.64","$88,631,353.14",,,,
2139,1,3,"$339,684.14","$426,198.66","$1,013,282.09","$4,922,138.89",,,,
2139,1,4,"$356,321.91","$495,032.00","$1,172,081.26","$5,381,375.15",,,,
2139,1,5,"$5,050,727.98","$5,902,689.61","$20,256,216.81","$75,180,403.94",,,,
2139,1,6,"$5,186,555.67","$9,382,113.94","$17,450,396.10","$95,706,751.78",,,,
2139,2,1,"$2,176,488.66","$2,786,381.53","$7,188,209.16","$33,231,626.80",,,,
2139,2,2,"$7,178,878.56","$9,943,290.25","$29,514,333.55","$122,294,173.07",,,,
2139,2,3,"$1,043,957.78","$1,415,486.37","$3,389,985.64","$15,689,920.17",,,,
2139,2,4,"$749,636.91","$1,002,961.83","$2,466,345.40","$11,666,560.35",,,,
2139,2,5,"$6,391,138.41","$9,940,376.23","$21,345,859.93","$95,625,740.72",,,,
2139,2,6,"$9,960,510.32","$11,345,127.60","$27,285,038.53","$134,788,769.25",,,,
2139,3,1,"$130,650,636.52","$190,013,977.61","$448,561,328.12","$2,218,499,313.74",,,,
2139,3,2,"$67,798,703.09","$94,199,877.10","$220,632,280.91","$1,107,557,396.20",,,,
2139,3,3,"$35,301,348.68","$57,975,680.83","$122,949,172.84","$578,029,036.38",,,,
2139,3,4,"$40,153,610.29","$62,218,565.83","$162,066,179.69","$734,705,159.97",,,,
2139,3,5,"$59,920,953.16","$86,779,043.23","$216,069,977.12","$883,768,154.63",,,,
2139,3,6,"$64,195,257.18","$116,300,656.49","$244,582,152.37","$1,219,830,620.34",,,,
2139,4,1,"$4,987,931.38","$6,900,488.38","$16,084,898.13","$73,736,419.61",,,,
2139,4,2,"$5,374,018.61","$8,257,746.43","$19,955,881.83","$93,667,253.78",,,,
2139,4,3,"$4,159,111.20","$5,625,145.96","$13,500,425.37","$61,847,621.80",,,,
2139,4,4,"$982,840.80","$1,439,346.42","$3,300,217.71","$15,432,032.00",,,,
2139,4,5,"$932,522.36","$1,259,109.28","$2,874,467.85","$13,736,231.71",,,,
2139,4,6,"$943,187.85","$1,105,611.68","$2,781,017.08","$12,825,288.40",,,,
2140,1,1,"$2,139,165.12","$3,199,325.23","$7,597,490.85","$36,220,372.90",,,,
2140,1,2,"$7,589,058.94","$7,873,406.04","$18,101,814.66","$97,684,970.13",,,,
2140,1,3,"$328,301.37","$441,739.51","$1,060,130.67","$5,045,787.74",,,,
2140,1,4,"$345,150.71","$489,698.99","$1,200,251.27","$5,653,454.16",,,,
2140,1,5,"$6,695,096.04","$8,219,771.07","$17,021,351.72","$70,285,440.92",,,,
2140,1,6,"$5,724,892.01","$7,744,627.69","$18,398,977.59","$94,060,958.30",,,,
2140,2,1,"$2,133,690.96","$3,145,225.11","$7,242,341.19","$33,945,679.28",,,,
2140,2,2,"$7,139,555.11","$9,494,722.47","$23,043,924.94","$124,170,683.69",,,,
2140,2,3,"$1,076,847.53","$1,426,973.34","$3,361,038.81","$16,070,199.44",,,,
2140,2,4,"$761,241.78","$1,031,572.01","$2,514,818.67","$11,712,519.12",,,,
2140,2,5,"$7,698,184.63","$7,064,651.03","$19,443,612.41","$89,028,070.04",,,,
2140,2,6,"$7,756,919.53","$9,562,372.74","$25,270,950.37","$115,931,790.19",,,,
2140,3,1,"$143,282,946.41","$139,882,716.38","$516,132,308.26","$2,159,293,260.68",,,,
2140,3,2,"$93,172,886.09","$111,825,417.54","$239,376,699.55","$1,107,942,475.49",,,,
2140,3,3,"$44,418,871.22","$53,221,721.06","$129,925,285.63","$598,773,631.24",,,,
2140,3,4,"$54,521,706.83","$57,171,547.96","$201,504,599.55","$763,415,549.27",,,,
2140,3,5,"$66,129,423.21","$70,238,747.96","$195,324,439.40","$862,982,077.14",,,,
2140,3,6,"$83,510,104.87","$108,385,384.96","$319,958,822.92","$1,075,627,529.77",,,,
2140,4,1,"$5,071,189.42","$6,571,564.28","$15,957,681.57","$76,009,063.67",,,,
2140,4,2,"$6,245,929.62","$8,238,115.45","$20,641,820.42","$95,349,447.62",,,,
2140,4,3,"$3,926,286.06","$5,153,916.22","$13,665,810.74","$62,540,221.17",,,,
2140,4,4,"$1,016,309.18","$1,367,017.52","$3,451,774.43","$15,761,977.16",,,,
2140,4,5,"$979,093.41","$1,177,187.17","$2,887,017.15","$13,700,348.50",,,,
2140,4,6,"$819,332.74","$1,062,428.29","$2,658,661.84","$13,145,829.26",,,,
2141,1,1,"$2,241,578.11","$3,119,403.27","$7,777,152.72","$37,597,657.89",,,,
2141,1,2,"$5,574,738.97","$10,147,596.75","$20,913,110.01","$94,480,822.77",,,,
2141,1,3,"$309,964.89","$400,397.02","$1,070,606.03","$4,935,260.09",,,,
2141,1,4,"$401,697.07","$491,277.30","$1,148,230.23","$5,568,416.02",,,,
2141,1,5,"$3,628,817.31","$5,180,150.03","$15,357,612.38","$69,582,070.95",,,,
2141,1,6,"$6,249,847.77","$8,659,414.02","$22,919,996.11","$97,955,444.85",,,,
2141,2,1,"$2,216,342.67","$2,969,105.61","$7,201,784.70","$34,398,823.15",,,,
2141,2,2,"$9,484,711.22","$10,088,405.31","$21,773,439.81","$131,711,710.72",,,,
2141,2,3,"$1,023,520.28","$1,400,814.83","$3,401,173.31","$16,203,799.40",,,,
2141,2,4,"$746,246.03","$1,050,882.26","$2,644,154.12","$12,062,801.21",,,,
2141,2,5,"$6,201,397.12","$7,209,526.41","$19,588,067.51","$94,963,307.78",,,,
2141,2,6,"$8,591,258.86","$13,412,124.87","$26,058,378.54","$124,511,792.36",,,,
2141,3,1,"$133,404,284.61","$152,305,898.82","$472,365,646.75","$2,275,929,380.18",,,,
2141,3,2,"$55,655,525.03","$80,424,870.90","$234,431,962.40","$1,083,268,527.92",,,,
2141,3,3,"$38,271,494.07","$56,695,829.67","$126,676,490.30","$649,425,652.27",,,,
2141,3,4,"$31,801,964.76","$66,653,075.31","$146,702,015.61","$732,299,155.52",,,,
2141,3,5,"$58,714,460.36","$78,472,232.87","$182,106,840.09","$937,072,978.01",,,,
2141,3,6,"$66,243,207.88","$124,857,623.47","$257,238,611.14","$1,209,577,837.64",,,,
2141,4,1,"$4,753,617.99","$6,491,187.85","$16,195,512.63","$76,883,793.12",,,,
2141,4,2,"$5,950,032.49","$8,315,321.77","$20,484,997.29","$96,691,201.84",,,,
2141,4,3,"$4,154,456.78","$5,188,030.24","$13,434,102.50","$63,511,350.77",,,,
2141,4,4,"$1,017,910.21","$1,507,103.66","$3,444,990.47","$16,172,253.55",,,,
2141,4,5,"$849,210.54","$1,202,468.25","$2,988,277.51","$13,884,509.66",,,,
2141,4,6,"$884,607.90","$1,074,400.72","$2,773,553.01","$13,581,570.24",,,,
2142,1,1,"$2,293,358.17","$3,050,785.43","$7,622,193.24","$37,801,263.41",,,,
2142,1,2,"$8,096,931.92","$7,082,085.32","$20,946,681.76","$101,387,748.57",,,,
2142,1,3,"$303,450.14","$405,228.32","$1,036,377.21","$5,101,567.80",,,,
2142,1,4,"$374,423.34","$502,216.66","$1,220,568.42","$5,819,395.91",,,,
2142,1,5,"$4,045,710.53","$4,984,450.52","$13,703,751.98","$74,859,217.23",,,,
2142,1,6,"$5,568,662.70","$9,388,282.16","$24,112,653.86","$89,917,051.53",,,,
2142,2,1,"$2,164,271.13","$3,104,341.33","$7,291,969.98","$34,969,863.65",,,,
2142,2,2,"$5,480,923.49","$11,094,948.98","$28,396,511.85","$131,435,159.67",,,,
2142,2,3,"$1,023,350.86","$1,431,500.02","$3,410,385.45","$16,514,380.24",,,,
2142,2,4,"$792,953.97","$996,262.80","$2,514,713.84","$12,263,043.68",,,,
2142,2,5,"$5,655,531.37","$7,062,487.57","$21,450,879.76","$95,818,027.27",,,,
2142,2,6,"$9,001,787.74","$9,957,635.75","$22,368,302.66","$123,684,820.85",,,,
2142,3,1,"$152,990,937.22","$181,777,138.16","$497,214,198.14","$2,126,990,578.95",,,,
2142,3,2,"$73,214,254.56","$114,173,810.74","$231,449,366.91","$1,240,430,240.68",,,,
2142,3,3,"$35,784,022.38","$57,279,132.36","$124,633,331.64","$600,081,389.35",,,,
2142,3,4,"$35,601,249.53","$63,804,108.68","$163,061,435.46","$817,126,206.07",,,,
2142,3,5,"$78,977,966.33","$76,551,444.04","$224,429,221.12","$1,030,173,591.21",,,,
2142,3,6,"$79,844,809.77","$118,147,150.06","$240,334,108.95","$1,242,511,181.95",,,,
2142,4,1,"$4,281,564.42","$6,437,978.53","$15,843,420.92","$77,201,866.86",,,,
2142,4,2,"$6,020,989.59","$8,336,754.56","$19,389,943.71","$97,924,673.46",,,,
2142,4,3,"$4,056,821.94","$5,393,312.89","$13,037,275.08","$64,096,398.59",,,,
2142,4,4,"$980,302.52","$1,426,055.63","$3,327,438.65","$16,782,135.10",,,,
2142,4,5,"$909,332.35","$1,136,256.05","$2,898,098.50","$13,912,879.79",,,,
2142,4,6,"$790,918.85","$1,189,174.98","$3,024,467.83","$13,307,484.32",,,,
2143,1,1,"$2,304,318.48","$3,156,669.24","$7,750,440.85","$38,073,578.13",,,,
2143,1,2,"$5,461,628.51","$8,358,030.43","$19,159,716.38","$100,897,733.62",,,,
2143,1,3,"$325,075.68","$428,932.40","$1,071,887.25","$5,216,380.13",,,,
2143,1,4,"$346,096.49","$470,267.63","$1,134,507.01","$5,872,100.21",,,,
2143,1,5,"$2,830,067.30","$6,367,015.33","$13,821,961.62","$77,406,882.69",,,,
2143,1,6,"$6,307,453.71","$8,405,338.51","$21,813,260.22","$92,645,857.75",,,,
2143,2,1,"$2,166,950.90","$3,053,720.53","$7,394,338.52","$35,463,611.52",,,,
2143,2,2,"$8,941,833.44","$12,318,548.62","$28,825,022.87","$124,358,840.41",,,,
2143,2,3,"$1,023,422.88","$1,432,806.01","$3,458,522.60","$16,730,028.21",,,,
2143,2,4,"$769,417.30","$1,035,497.87","$2,605,373.12","$12,391,345.89",,,,
2143,2,5,"$5,765,113.48","$7,176,206.39","$21,127,657.19","$97,787,371.18",,,,
2143,2,6,"$8,586,055.16","$15,379,210.87","$29,744,296.95","$122,235,089.98",,,,
2143,3,1,"$146,594,683.14","$198,357,587.51","$382,560,845.57","$2,343,020,235.34",,,,
2143,3,2,"$75,748,468.92","$113,012,405.25","$233,017,947.58","$1,184,621,454.61",,,,
2143,3,3,"$37,781,179.89","$58,431,407.85","$127,967,102.31","$594,538,054.31",,,,
2143,3,4,"$43,731,968.58","$69,469,106.50","$170,827,571.45","$757,995,499.28",,,,
2143,3,5,"$55,430,182.57","$80,276,140.36","$247,881,294.17","$1,053,574,361.52",,,,
2143,3,6,"$61,205,705.21","$150,513,372.48","$287,441,776.75","$1,264,705,754.64",,,,
2143,4,1,"$4,848,586.75","$6,518,068.29","$16,370,359.47","$78,898,822.78",,,,
2143,4,2,"$6,128,833.28","$8,379,971.71","$20,094,868.37","$99,136,544.53",,,,
2143,4,3,"$3,923,816.15","$5,709,842.67","$13,350,574.96","$64,945,906.62",,,,
2143,4,4,"$1,044,198.71","$1,376,711.40","$3,479,644.98","$16,523,661.55",,,,
2143,4,5,"$1,000,968.55","$1,159,900.70","$2,868,169.64","$13,724,088.35",,,,
2143,4,6,"$862,552.74","$1,143,990.55","$2,681,162.04","$14,057,769.54",,,,
2144,1,1,"$2,331,307.69","$3,246,132.31","$8,017,049.20","$38,733,944.36",,,,
2144,1,2,"$4,769,231.92","$9,108,243.96","$21,787,454.90","$95,532,507.07",,,,
2144,1,3,"$332,969.95","$436,965.59","$1,105,257.50","$5,329,249.02",,,,
2144,1,4,"$355,245.05","$502,259.98","$1,243,124.39","$5,921,122.78",,,,
2144,1,5,"$5,098,444.18","$7,355,921.59","$15,313,617.02","$81,269,053.88",,,,
2144,1,6,"$6,159,480.26","$8,527,158.76","$24,844,895.45","$110,748,050.16",,,,
2144,2,1,"$2,141,610.28","$2,963,172.74","$7,461,252.20","$35,947,294.81",,,,
2144,2,2,"$7,244,430.03","$9,429,807.19","$28,444,842.09","$137,770,761.81",,,,
2144,2,3,"$1,041,774.59","$1,420,913.05","$3,492,721.32","$16,959,209.38",,,,
2144,2,4,"$764,617.79","$965,607.32","$2,546,555.58","$12,529,292.23",,,,
2144,2,5,"$5,309,376.49","$7,930,605.59","$19,917,034.37","$97,804,399.13",,,,
2144,2,6,"$8,232,065.53","$13,562,606.58","$28,047,021.11","$128,472,051.32",,,,
2144,3,1,"$95,731,958.70","$235,789,415.76","$423,176,978.40","$2,262,741,562.31",,,,
2144,3,2,"$78,092,967.33","$81,434,994.32","$214,887,289.43","$1,232,661,511.49",,,,
2144,3,3,"$37,315,503.20","$67,787,785.58","$119,670,958.79","$648,235,098.04",,,,
2144,3,4,"$32,934,702.42","$64,733,615.30","$162,962,767.62","$856,219,085.36",,,,
2144,3,5,"$63,137,346.60","$90,607,188.57","$169,987,780.55","$1,020,106,603.14",,,,
2144,3,6,"$91,547,398.78","$88,082,737.85","$293,653,720.93","$1,271,435,322.78",,,,
2144,4,1,"$4,827,086.63","$6,296,252.94","$17,128,727.53","$79,771,120.36",,,,
2144,4,2,"$5,504,590.59","$7,879,568.92","$20,197,070.49","$102,853,079.46",,,,
2144,4,3,"$3,954,719.60","$5,578,213.56","$13,289,916.11","$66,502,327.96",,,,
2144,4,4,"$1,039,901.26","$1,389,671.23","$3,483,386.55","$17,217,362.68",,,,
2144,4,5,"$812,886.29","$1,106,743.74","$2,843,997.38","$14,498,458.75",,,,
2144,4,6,"$725,000.88","$1,238,258.15","$2,713,305.35","$14,343,058.62",,,,
2145,1,1,"$2,378,787.80","$3,234,588.89","$7,905,764.01","$39,417,312.09",,,,
2145,1,2,"$6,062,015.76","$8,694,555.86","$22,800,476.42","$104,274,284.91",,,,
2145,1,3,"$330,653.64","$424,030.23","$1,094,730.97","$5,427,132.43",,,,
2145,1,4,"$370,161.75","$500,493.42","$1,240,338.32","$5,899,249.02",,,,
2145,1,5,"$4,899,539.67","$6,163,137.93","$15,205,750.28","$80,477,939.79",,,,
2145,1,6,"$6,429,737.89","$7,849,469.21","$18,653,276.56","$99,535,702.15",,,,
2145,2,1,"$2,228,622.71","$2,950,287.43","$7,476,515.49","$36,785,326.84",,,,
2145,2,2,"$7,562,043.50","$8,671,728.21","$27,943,077.88","$140,275,463.42",,,,
2145,2,3,"$1,037,769.12","$1,415,075.54","$3,461,762.38","$17,299,844.79",,,,
2145,2,4,"$757,642.98","$1,005,069.89","$2,626,333.17","$12,739,905.61",,,,
2145,2,5,"$4,163,203.93","$7,909,264.08","$22,243,908.18","$107,256,540.68",,,,
2145,2,6,"$7,924,288.30","$12,879,686.22","$29,403,112.62","$126,275,911.24",,,,
2145,3,1,"$153,627,014.79","$237,275,259.32","$448,296,874.10","$2,328,328,707.36",,,,
2145,3,2,"$85,816,481.82","$94,404,547.13","$287,323,122.99","$1,264,231,597.65",,,,
2145,3,3,"$50,821,263.32","$45,052,866.98","$129,627,047.79","$606,029,281.44",,,,
2145,3,4,"$41,539,961.69","$85,302,451.61","$152,580,511.74","$800,895,982.30",,,,
2145,3,5,"$42,653,152.36","$78,405,759.15","$231,100,789.88","$1,019,800,886.61",,,,
2145,3,6,"$76,891,127.11","$125,919,842.03","$324,035,974.69","$1,332,948,744.75",,,,
2145,4,1,"$4,323,301.78","$6,746,757.60","$16,375,002.96","$80,041,408.01",,,,
2145,4,2,"$5,998,878.13","$8,699,752.02","$20,069,470.41","$103,436,436.38",,,,
2145,4,3,"$3,732,478.68","$5,169,471.04","$13,821,367.15","$68,121,134.04",,,,
2145,4,4,"$1,045,346.54","$1,214,890.20","$3,475,926.68","$17,357,417.66",,,,
2145,4,5,"$834,674.07","$1,160,606.97","$2,979,966.50","$14,681,305.81",,,,
2145,4,6,"$876,392.43","$1,109,011.29","$2,715,877.88","$14,210,430.80",,,,
2146,1,1,"$2,441,988.72","$3,107,221.93","$8,112,279.75","$39,842,637.92",,,,
2146,1,2,"$8,503,838.88","$8,280,555.19","$21,539,031.35","$105,034,744.63",,,,
2146,1,3,"$306,663.87","$437,289.40","$1,053,973.32","$5,488,468.77",,,,
2146,1,4,"$356,901.03","$501,280.60","$1,169,061.21","$6,129,773.74",,,,
2146,1,5,"$5,930,600.82","$5,872,796.97","$15,864,809.07","$80,031,655.60",,,,
2146,1,6,"$7,955,766.65","$6,493,013.25","$20,434,727.01","$107,299,577.28",,,,
2146,2,1,"$2,204,482.86","$2,867,455.14","$7,805,774.86","$37,830,397.67",,,,
2146,2,2,"$7,049,415.96","$10,731,108.61","$26,156,426.84","$140,509,946.17",,,,
2146,2,3,"$1,053,350.85","$1,407,038.28","$3,517,395.58","$17,550,355.58",,,,
2146,2,4,"$728,247.67","$983,503.65","$2,621,580.42","$12,965,470.42",,,,
2146,2,5,"$6,841,703.63","$9,287,421.22","$21,310,171.14","$106,026,935.13",,,,
2146,2,6,"$8,054,776.94","$12,696,550.10","$27,975,398.25","$135,473,682.77",,,,
2146,3,1,"$137,460,859.63","$253,629,783.17","$484,316,670.03","$2,221,065,040.76",,,,
2146,3,2,"$112,588,567.99","$90,306,621.62","$239,705,082.10","$1,154,414,768.03",,,,
2146,3,3,"$29,523,403.52","$42,161,325.56","$122,976,020.88","$656,177,908.01",,,,
2146,3,4,"$40,729,090.65","$44,050,972.79","$200,033,171.95","$867,317,008.45",,,,
2146,3,5,"$56,223,100.48","$102,646,649.66","$234,772,519.87","$1,126,256,828.86",,,,
2146,3,6,"$84,667,772.93","$106,674,681.35","$252,204,011.10","$1,393,897,504.33",,,,
2146,4,1,"$4,988,842.12","$6,488,481.77","$16,243,638.94","$81,052,589.49",,,,
2146,4,2,"$6,006,580.93","$8,571,521.71","$20,492,517.57","$104,982,165.31",,,,
2146,4,3,"$3,669,490.90","$5,168,568.34","$13,486,841.48","$70,198,569.76",,,,
2146,4,4,"$974,430.52","$1,343,000.11","$3,377,574.32","$17,586,220.57",,,,
2146,4,5,"$902,770.21","$1,204,001.39","$3,033,135.67","$14,797,611.45",,,,
2146,4,6,"$753,895.19","$1,053,929.96","$2,874,463.50","$14,400,706.67",,,,
2147,1,1,"$2,233,700.32","$3,087,693.54","$7,996,324.70","$41,282,761.32",,,,
2147,1,2,"$5,879,293.64","$9,376,471.66","$18,515,111.64","$100,610,890.50",,,,
2147,1,3,"$310,235.90","$417,690.74","$1,122,779.53","$5,523,999.02",,,,
2147,1,4,"$382,309.15","$486,627.06","$1,232,376.61","$6,194,649.06",,,,
2147,1,5,"$4,404,838.08","$6,012,164.37","$16,868,303.26","$84,387,725.73",,,,
2147,1,6,"$5,509,611.68","$7,015,922.44","$19,113,070.01","$102,565,277.44",,,,
2147,2,1,"$2,397,043.96","$2,915,026.40","$7,472,181.56","$37,967,877.61",,,,
2147,2,2,"$8,240,581.03","$12,435,445.03","$27,072,757.94","$147,724,039.89",,,,
2147,2,3,"$1,048,293.79","$1,380,000.71","$3,542,179.18","$17,764,740.82",,,,
2147,2,4,"$754,599.65","$1,042,733.89","$2,589,719.78","$13,004,468.64",,,,
2147,2,5,"$7,312,747.94","$7,632,767.07","$20,298,367.31","$105,798,856.82",,,,
2147,2,6,"$7,258,779.08","$11,975,171.82","$29,804,876.72","$136,122,098.39",,,,
2147,3,1,"$141,489,930.61","$185,381,975.71","$494,963,401.10","$2,252,424,168.09",,,,
2147,3,2,"$71,348,889.14","$98,404,336.79","$261,388,087.38","$1,226,968,502.83",,,,
2147,3,3,"$35,226,057.67","$50,841,491.17","$127,009,253.64","$705,289,524.17",,,,
2147,3,4,"$38,239,149.50","$71,049,849.26","$160,754,132.76","$812,205,071.14",,,,
2147,3,5,"$64,126,165.18","$86,239,837.72","$232,858,807.68","$1,033,789,334.86",,,,
2147,3,6,"$76,317,160.76","$96,614,927.33","$274,749,218.43","$1,421,476,266.52",,,,
2147,4,1,"$4,772,399.37","$6,315,725.49","$16,484,827.12","$82,985,897.11",,,,
2147,4,2,"$6,243,336.06","$8,546,537.00","$19,975,785.31","$106,603,653.97",,,,
2147,4,3,"$4,163,498.42","$5,584,725.52","$13,512,684.99","$69,182,117.47",,,,
2147,4,4,"$1,035,011.09","$1,396,795.12","$3,591,779.79","$17,999,330.05",,,,
2147,4,5,"$803,730.24","$1,206,326.66","$3,038,720.55","$14,960,166.93",,,,
2147,4,6,"$859,002.43","$1,223,942.68","$2,901,651.78","$14,216,988.62",,,,
2148,1,1,"$2,525,394.05","$3,087,348.14","$8,131,973.23","$41,235,223.49",,,,
2148,1,2,"$6,437,244.52","$7,383,886.97","$21,195,767.97","$101,495,074.32",,,,
2148,1,3,"$331,426.42","$437,331.77","$1,093,070.36","$5,663,571.33",,,,
2148,1,4,"$397,054.17","$479,243.77","$1,226,335.66","$6,395,583.65",,,,
2148,1,5,"$4,720,774.62","$5,779,126.45","$17,978,116.08","$80,286,187.69",,,,
2148,1,6,"$7,788,256.81","$7,529,979.19","$19,420,982.27","$108,275,059.90",,,,
2148,2,1,"$2,244,520.24","$2,901,778.08","$7,553,261.60","$38,080,854.36",,,,
2148,2,2,"$7,902,422.03","$11,233,731.72","$28,452,796.22","$137,771,009.21",,,,
2148,2,3,"$1,038,429.52","$1,372,874.23","$3,534,364.39","$18,094,953.71",,,,
2148,2,4,"$702,123.87","$1,021,444.52","$2,627,047.79","$13,284,428.15",,,,
2148,2,5,"$6,670,391.04","$9,000,107.88","$18,295,381.95","$105,611,561.11",,,,
2148,2,6,"$10,833,138.16","$10,934,725.71","$24,428,506.70","$139,161,117.58",,,,
2148,3,1,"$134,178,723.35","$192,244,270.96","$470,885,321.06","$2,486,202,425.27",,,,
2148,3,2,"$79,564,722.10","$116,998,658.23","$201,330,177.72","$1,236,089,478.16",,,,
2148,3,3,"$39,572,382.17","$49,425,840.09","$147,658,063.45","$611,850,329.11",,,,
2148,3,4,"$32,110,441.43","$52,325,355.49","$172,901,279.47","$843,190,359.87",,,,
2148,3,5,"$49,684,304.93","$76,716,038.58","$204,372,656.88","$1,020,683,534.75",,,,
2148,3,6,"$70,241,636.69","$96,795,273.95","$283,900,147.67","$1,334,512,422.99",,,,
2148,4,1,"$4,961,368.65","$6,526,623.33","$16,951,533.21","$84,607,169.12",,,,
2148,4,2,"$6,659,613.38","$8,179,974.24","$21,132,139.64","$108,281,058.69",,,,
2148,4,3,"$3,928,007.57","$5,002,682.32","$14,003,692.45","$71,325,010.30",,,,
2148,4,4,"$1,042,415.21","$1,446,605.40","$3,564,345.73","$18,149,203.04",,,,
2148,4,5,"$895,569.53","$1,243,952.21","$3,139,214.16","$15,328,905.07",,,,
2148,4,6,"$903,137.60","$1,125,514.89","$2,935,737.96","$15,142,103.35",,,,
2149,1,1,"$2,289,788.70","$3,115,337.90","$8,514,292.30","$41,763,988.15",,,,
2149,1,2,"$7,528,324.82","$8,079,470.52","$22,105,787.77","$110,337,617.04",,,,
2149,1,3,"$303,644.58","$424,702.74","$1,102,970.49","$5,717,082.79",,,,
2149,1,4,"$395,352.18","$482,805.48","$1,302,497.37","$6,510,902.69",,,,
2149,1,5,"$5,118,705.84","$8,979,865.92","$16,958,005.23","$79,507,823.66",,,,
2149,1,6,"$6,919,053.85","$9,853,782.17","$20,070,952.06","$96,108,638.70",,,,
2149,2,1,"$2,197,571.17","$3,049,119.79","$7,644,697.28","$39,124,558.46",,,,
2149,2,2,"$9,593,055.80","$15,070,941.83","$24,009,322.86","$147,128,397.60",,,,
2149,2,3,"$1,053,595.07","$1,407,774.50","$3,565,674.75","$18,306,937.89",,,,
2149,2,4,"$768,957.09","$1,048,202.89","$2,620,770.41","$13,611,193.60",,,,
2149,2,5,"$4,918,930.09","$10,478,349.16","$17,959,500.63","$107,352,526.34",,,,
2149,2,6,"$7,387,377.17","$11,719,667.59","$25,462,200.88","$139,792,569.50",,,,
2149,3,1,"$98,999,232.94","$129,463,389.06","$547,515,222.20","$2,511,841,243.22",,,,
2149,3,2,"$71,957,207.66","$91,990,232.92","$257,722,076.20","$1,255,948,732.29",,,,
2149,3,3,"$41,032,398.94","$57,429,301.54","$138,654,195.75","$613,996,968.59",,,,
2149,3,4,"$43,848,218.57","$54,489,894.30","$174,091,426.73","$884,356,739.60",,,,
2149,3,5,"$63,188,137.76","$100,095,145.26","$197,522,801.70","$1,025,114,753.20",,,,
2149,3,6,"$92,154,605.30","$101,298,179.83","$271,553,078.42","$1,427,969,564.21",,,,
2149,4,1,"$4,736,632.58","$6,968,723.15","$16,231,058.32","$85,124,726.32",,,,
2149,4,2,"$5,976,682.33","$8,539,234.36","$22,840,779.82","$109,248,194.45",,,,
2149,4,3,"$3,881,628.09","$5,312,560.17","$13,648,184.10","$71,408,931.25",,,,
2149,4,4,"$1,066,603.61","$1,267,296.66","$3,479,508.08","$18,192,455.42",,,,
2149,4,5,"$869,804.24","$1,195,841.43","$3,079,894.89","$15,220,293.46",,,,
2149,4,6,"$870,371.52","$1,054,407.84","$2,999,582.44","$14,696,977.83",,,,
2150,1,1,"$2,325,514.02","$3,244,658.37","$8,272,636.85","$41,925,370.96",,,,
2150,1,2,"$6,565,137.44","$6,140,542.24","$18,980,299.04","$107,574,936.65",,,,
