Year,Quarter,Region,Low Emissions,Medium Emissions,High Emissions,Very High Emissions
2130,1,5,"$1,444,822.07","$3,011,170.05","$6,025,541.61","$22,194,328.18"
2130,1,6,"$2,325,492.39","$3,498,370.98","$6,615,634.09","$28,881,070.29"
2130,2,1,"$1,536,680.92","$1,905,640.58","$3,145,945.67","$10,800,395.41"
2130,2,2,"$3,183,782.45","$4,997,858.00","$9,079,501.84","$38,802,557.98"
2130,2,3,"$826,778.27","$977,705.12","$1,581,209.69","$5,234,587.94"
2130,2,4,"$334,010.81","$443,817.11","$896,317.73","$3,630,459.81"
2130,2,5,"$1,843,361.31","$3,111,481.00","$7,145,005.41","$27,487,994.74"
2130,2,6,"$3,420,681.71","$4,444,290.13","$7,017,896.96","$38,843,468.04"
2130,3,1,"$24,629,341.77","$64,949,726.57","$129,956,417.44","$464,687,013.90"
2130,3,2,"$22,931,653.52","$27,123,321.36","$59,563,123.20","$243,156,785.94"
2130,3,3,"$12,177,664.16","$9,509,362.96","$36,234,923.94","$147,404,170.51"
2130,3,4,"$9,160,109.39","$17,770,708.63","$43,741,195.04","$162,936,865.16"
2130,3,5,"$19,497,260.88","$20,511,002.77","$55,566,246.19","$212,303,777.22"
2130,3,6,"$29,220,300.38","$43,862,829.58","$73,111,186.03","$248,839,910.25"
2130,4,1,"$2,495,021.36","$2,973,517.77","$5,837,278.81","$23,082,077.27"
2130,4,2,"$2,743,389.86","$3,319,634.92","$6,794,499.81","$26,920,432.34"
2130,4,3,"$1,691,322.36","$2,279,538.21","$4,413,894.67","$16,795,840.16"
2130,4,4,"$438,992.63","$559,014.86","$1,210,609.28","$4,865,044.58"
2130,4,5,"$412,522.73","$555,597.05","$1,075,818.65","$3,961,808.40"
2130,4,6,"$333,661.06","$432,311.03","$987,248.19","$4,010,191.47"
2131,1,1,"$1,527,028.42","$1,885,452.17","$3,315,204.89","$11,393,400.17"
2131,1,2,"$3,055,097.37","$3,479,468.15","$6,756,004.94","$27,992,765.34"
2131,1,3,"$564,555.51","$603,386.80","$791,066.54","$1,895,313.75"
2131,1,4,"$174,147.98","$234,598.11","$463,261.98","$1,693,872.65"
2131,1,5,"$1,204,088.89","$2,445,516.10","$5,682,776.65","$22,841,642.75"
2131,1,6,"$1,837,472.86","$2,642,461.04","$6,393,880.00","$31,551,067.20"
2131,2,1,"$1,500,357.55","$1,848,282.74","$3,178,739.62","$10,974,206.91"
2131,2,2,"$3,581,086.88","$4,457,715.85","$10,040,869.18","$38,316,358.91"
2131,2,3,"$835,611.63","$999,148.74","$1,601,966.19","$5,290,417.12"
2131,2,4,"$326,290.97","$435,852.98","$926,918.28","$3,699,471.95"
2131,2,5,"$2,336,792.29","$3,045,122.35","$7,308,076.08","$27,388,091.04"
2131,2,6,"$2,641,133.48","$4,071,287.11","$8,415,625.08","$34,887,592.23"
2131,3,1,"$37,462,358.15","$56,333,889.27","$116,676,545.67","$481,842,770.77"
2131,3,2,"$22,595,641.50","$22,799,071.27","$73,573,772.64","$287,594,349.64"
2131,3,3,"$8,617,326.92","$10,724,121.78","$30,999,840.36","$126,038,143.26"
2131,3,4,"$14,963,879.26","$19,269,880.25","$58,371,416.87","$167,273,533.79"
2131,3,5,"$13,560,789.81","$22,655,845.02","$49,331,616.53","$201,238,460.83"
2131,3,6,"$19,897,567.22","$37,081,358.38","$55,677,455.21","$290,231,965.66"
2131,4,1,"$2,461,459.38","$3,151,859.36","$6,030,811.49","$23,820,740.52"
2131,4,2,"$2,757,651.04","$3,286,787.72","$6,557,611.93","$26,590,490.50"
2131,4,3,"$1,687,932.65","$2,116,257.71","$4,231,707.02","$17,137,301.44"
2131,4,4,"$405,172.68","$578,832.77","$1,247,816.57","$5,003,386.53"
2131,4,5,"$396,290.74","$573,782.42","$1,013,768.82","$4,229,703.23"
2131,4,6,"$361,804.50","$433,490.74","$933,873.44","$4,067,609.69"
2132,1,1,"$1,514,392.52","$1,832,482.33","$3,323,626.92","$11,624,385.38"
2132,1,2,"$2,216,842.28","$2,545,919.60","$6,709,284.06","$27,850,538.00"
2132,1,3,"$549,468.71","$604,838.13","$795,764.44","$1,919,219.46"
2132,1,4,"$198,274.85","$229,994.89","$439,500.66","$1,690,421.74"
2132,1,5,"$2,425,167.36","$2,828,885.99","$5,805,774.87","$24,384,944.15"
2132,1,6,"$2,877,686.90","$2,086,506.05","$7,066,388.27","$29,803,510.30"
2132,2,1,"$1,514,005.62","$1,842,839.89","$3,229,005.26","$11,061,047.18"
2132,2,2,"$3,827,021.16","$5,441,582.28","$8,962,692.59","$38,166,838.23"
2132,2,3,"$837,270.50","$975,550.46","$1,632,347.65","$5,396,928.88"
2132,2,4,"$325,352.55","$445,987.00","$881,013.78","$3,724,292.37"
2132,2,5,"$2,238,350.69","$3,567,620.95","$7,438,859.89","$28,961,524.03"
2132,2,6,"$2,374,789.68","$5,525,306.26","$8,565,624.60","$38,751,262.01"
2132,3,1,"$33,241,281.45","$52,339,780.55","$112,334,652.06","$500,902,283.59"
2132,3,2,"$23,317,993.06","$25,419,727.15","$56,719,141.45","$272,281,998.83"
2132,3,3,"$7,853,000.87","$16,170,835.74","$27,650,987.72","$130,587,135.94"
2132,3,4,"$12,321,833.53","$19,081,987.49","$37,143,684.43","$179,221,232.68"
2132,3,5,"$12,443,287.59","$23,985,641.76","$58,504,187.44","$221,323,107.34"
2132,3,6,"$19,485,652.05","$27,701,300.10","$86,172,980.24","$274,368,808.82"
2132,4,1,"$2,461,629.79","$3,035,622.71","$6,248,729.63","$23,637,199.70"
2132,4,2,"$2,578,962.05","$3,525,477.77","$6,818,437.55","$27,552,950.40"
2132,4,3,"$1,662,450.73","$2,225,294.15","$4,380,901.95","$17,312,401.11"
2132,4,4,"$431,723.38","$571,110.61","$1,215,951.12","$5,084,620.82"
2132,4,5,"$400,993.39","$558,073.52","$1,122,189.00","$4,287,971.09"
2132,4,6,"$318,158.46","$383,747.09","$934,510.47","$4,036,202.73"
2133,1,1,"$1,619,924.18","$1,844,969.28","$3,338,926.94","$11,620,547.99"
2133,1,2,"$3,589,413.55","$3,275,760.04","$7,274,582.86","$29,302,313.94"
2133,1,3,"$557,233.59","$598,792.37","$783,204.70","$1,913,952.13"
2133,1,4,"$183,533.15","$241,305.75","$452,997.38","$1,734,223.98"
2133,1,5,"$1,202,544.70","$2,060,165.69","$5,170,299.73","$22,526,581.65"
2133,1,6,"$1,778,319.82","$2,504,552.26","$7,938,919.82","$29,629,437.08"
2133,2,1,"$1,559,896.91","$1,817,656.43","$3,138,642.15","$11,197,401.71"
2133,2,2,"$3,935,623.15","$4,417,282.77","$10,864,523.12","$39,651,271.25"
2133,2,3,"$835,482.38","$977,254.36","$1,626,186.85","$5,473,795.78"
2133,2,4,"$351,791.14","$425,364.68","$925,739.69","$3,729,584.73"
2133,2,5,"$2,131,652.00","$3,035,484.90","$7,975,295.39","$35,265,175.59"
2133,2,6,"$3,179,690.45","$3,212,309.73","$9,101,037.40","$40,800,445.54"
2133,3,1,"$29,723,594.25","$44,410,640.97","$122,222,610.97","$505,726,990.69"
2133,3,2,"$23,175,970.99","$36,350,871.16","$68,449,536.65","$251,607,985.65"
2133,3,3,"$11,088,362.90","$12,396,954.13","$32,470,384.17","$127,420,171.10"
2133,3,4,"$13,304,464.44","$19,019,898.14","$42,393,973.09","$180,614,555.31"
2133,3,5,"$14,144,485.23","$26,503,575.37","$49,693,150.02","$219,080,384.53"
2133,3,6,"$25,417,681.35","$28,943,117.58","$71,608,982.65","$303,356,285.90"
2133,4,1,"$2,481,046.61","$3,026,643.39","$5,830,440.68","$23,947,647.49"
2133,4,2,"$2,580,527.70","$3,455,693.64","$6,816,526.04","$27,830,789.33"
2133,4,3,"$1,762,117.67","$2,152,565.01","$4,487,804.99","$17,041,371.95"
2133,4,4,"$434,396.78","$577,686.86","$1,174,938.55","$5,016,839.78"
2133,4,5,"$417,621.61","$529,603.46","$1,107,219.67","$4,331,639.28"
2133,4,6,"$350,004.32","$404,166.05","$1,006,985.22","$4,420,518.04"
2134,1,1,"$1,528,532.07","$1,826,088.23","$3,316,945.36","$11,914,275.40"
2134,1,2,"$2,792,737.49","$3,461,116.55","$6,998,608.71","$28,294,308.28"
2134,1,3,"$560,877.83","$599,227.87","$783,703.12","$1,963,438.58"
2134,1,4,"$182,197.09","$232,307.79","$444,873.83","$1,797,703.52"
2134,1,5,"$2,076,694.45","$2,067,169.91","$4,657,909.69","$23,636,692.05"
2134,1,6,"$2,054,792.58","$3,698,968.30","$6,823,620.47","$31,537,345.17"
2134,2,1,"$1,570,584.99","$1,800,099.00","$3,220,358.77","$11,348,881.87"
2134,2,2,"$2,885,302.40","$4,505,508.19","$9,770,041.18","$39,121,808.84"
2134,2,3,"$828,557.59","$974,301.42","$1,644,451.67","$5,559,276.26"
2134,2,4,"$322,510.88","$441,996.24","$925,727.02","$3,809,807.26"
2134,2,5,"$2,248,351.17","$3,830,109.39","$8,726,400.52","$31,535,840.66"
2134,2,6,"$1,908,499.49","$3,896,759.21","$7,910,460.55","$37,367,557.11"
2134,3,1,"$25,468,397.34","$61,915,012.74","$100,798,382.35","$549,961,264.53"
2134,3,2,"$14,667,076.74","$33,855,327.26","$70,103,917.05","$275,101,721.40"
2134,3,3,"$11,239,765.48","$15,324,584.65","$23,420,134.43","$141,478,647.70"
2134,3,4,"$13,355,200.92","$15,836,530.77","$47,699,838.52","$186,574,885.57"
2134,3,5,"$18,942,378.63","$18,604,324.74","$52,617,357.39","$224,017,174.46"
2134,3,6,"$20,926,658.15","$28,974,148.92","$64,094,291.25","$272,094,435.34"
2134,4,1,"$2,584,031.35","$3,119,956.10","$6,153,800.80","$24,781,192.40"
2134,4,2,"$2,601,865.35","$3,688,420.14","$6,797,482.00","$27,914,156.57"
2134,4,3,"$1,596,611.29","$2,204,606.53","$4,672,035.70","$17,925,050.27"
2134,4,4,"$463,930.96","$561,437.42","$1,256,182.28","$5,263,906.85"
2134,4,5,"$387,788.06","$514,850.07","$1,032,678.69","$4,358,296.20"
2134,4,6,"$303,643.53","$436,173.15","$936,805.31","$4,202,986.62"
2135,1,1,"$1,503,587.61","$1,871,026.71","$3,290,636.99","$12,123,439.27"
2135,1,2,"$2,446,157.94","$3,464,420.72","$7,383,694.99","$30,883,513.97"
2135,1,3,"$561,391.99","$603,317.84","$792,687.63","$1,986,408.61"
2135,1,4,"$182,229.62","$240,631.39","$464,765.17","$1,794,900.27"
2135,1,5,"$1,716,949.20","$2,507,170.12","$4,197,625.64","$24,584,181.43"
2135,1,6,"$2,068,792.28","$2,681,424.60","$7,046,977.29","$31,049,898.02"
2135,2,1,"$1,520,114.48","$1,856,144.84","$3,195,042.41","$11,639,479.86"
2135,2,2,"$4,270,206.75","$4,087,979.23","$9,764,171.56","$43,262,418.39"
2135,2,3,"$829,845.57","$974,951.73","$1,656,496.30","$5,647,339.72"
2135,2,4,"$321,037.77","$428,637.90","$902,060.75","$3,898,447.20"
2135,2,5,"$1,836,360.91","$3,822,236.58","$6,384,346.94","$32,174,074.11"
2135,2,6,"$2,339,157.34","$4,270,465.83","$9,115,579.28","$46,215,340.52"
2135,3,1,"$32,623,302.56","$63,800,030.69","$129,243,824.34","$562,242,014.25"
2135,3,2,"$15,134,293.27","$27,460,372.58","$52,798,445.19","$285,985,909.98"
2135,3,3,"$11,366,068.17","$11,795,537.39","$28,530,558.35","$148,901,663.22"
2135,3,4,"$11,476,765.16","$19,320,216.78","$40,268,748.74","$185,338,057.11"
2135,3,5,"$16,959,155.43","$22,710,718.85","$50,083,570.40","$271,357,259.82"
2135,3,6,"$16,089,163.26","$29,786,680.24","$66,486,720.24","$320,752,933.47"
2135,4,1,"$2,551,219.02","$3,047,231.90","$6,234,609.61","$25,438,958.78"
2135,4,2,"$2,622,613.14","$3,234,650.95","$6,921,866.26","$28,085,995.25"
2135,4,3,"$1,623,837.15","$2,172,339.28","$4,320,265.80","$18,152,890.69"
2135,4,4,"$435,098.03","$572,249.13","$1,241,793.89","$5,235,691.26"
2135,4,5,"$429,356.31","$531,642.42","$1,079,570.11","$4,400,207.82"
2135,4,6,"$359,915.02","$475,517.43","$1,060,001.36","$4,398,524.30"
2136,1,1,"$1,604,123.81","$1,786,364.57","$3,406,729.17","$12,394,289.62"
2136,1,2,"$3,323,610.53","$3,552,996.99","$6,698,539.74","$31,716,586.49"
2136,1,3,"$557,462.39","$601,906.37","$802,157.56","$2,024,135.65"
2136,1,4,"$185,255.23","$221,735.00","$443,209.59","$1,847,439.20"
2136,1,5,"$2,338,062.77","$2,868,194.79","$6,121,900.74","$23,560,550.93"
2136,1,6,"$2,454,417.86","$3,155,396.28","$8,069,176.59","$36,968,281.12"
2136,2,1,"$1,514,428.87","$1,790,252.16","$3,177,926.32","$11,854,878.51"
2136,2,2,"$2,974,662.91","$3,888,195.31","$10,430,572.24","$42,077,249.27"
2136,2,3,"$821,677.20","$960,916.44","$1,655,797.90","$5,706,066.94"
2136,2,4,"$337,742.49","$431,788.47","$914,303.34","$3,995,644.09"
2136,2,5,"$3,025,523.76","$2,585,513.90","$8,667,454.07","$34,380,472.89"
2136,2,6,"$3,133,980.51","$3,086,341.90","$9,199,140.36","$41,730,828.62"
2136,3,1,"$39,007,646.79","$57,766,447.53","$117,721,870.87","$562,216,549.60"
2136,3,2,"$18,087,385.57","$22,769,667.73","$57,978,202.20","$295,655,013.60"
2136,3,3,"$6,946,015.40","$12,364,338.58","$33,115,123.93","$153,852,033.33"
2136,3,4,"$11,354,313.07","$21,079,279.58","$42,469,551.33","$184,723,611.16"
2136,3,5,"$15,814,768.73","$33,110,355.70","$62,161,201.70","$258,528,295.51"
2136,3,6,"$15,340,957.17","$31,444,836.05","$63,996,601.86","$309,211,168.97"
2136,4,1,"$2,400,392.31","$3,119,053.73","$6,314,426.87","$25,413,575.39"
2136,4,2,"$2,543,813.61","$3,197,772.06","$7,199,239.15","$29,616,834.17"
2136,4,3,"$1,764,070.92","$2,146,593.98","$4,648,029.64","$18,182,049.38"
2136,4,4,"$402,273.20","$525,566.18","$1,235,790.91","$5,411,385.07"
2136,4,5,"$378,659.80","$516,628.03","$1,061,421.33","$4,624,717.54"
2136,4,6,"$337,921.37","$456,681.68","$1,007,640.66","$4,271,633.57"
2137,1,1,"$1,527,556.91","$1,897,619.70","$3,318,417.63","$12,513,652.67"
2137,1,2,"$2,490,624.21","$3,040,381.92","$6,934,575.98","$29,801,710.48"
2137,1,3,"$560,374.37","$593,159.90","$796,252.84","$2,075,224.87"
2137,1,4,"$183,870.58","$232,736.52","$474,310.73","$1,855,380.18"
2137,1,5,"$2,107,572.72","$2,865,743.14","$5,352,669.18","$24,566,491.96"
2137,1,6,"$1,887,408.50","$2,333,365.95","$6,795,398.00","$33,045,164.96"
2137,2,1,"$1,528,500.97","$1,806,291.22","$3,340,042.55","$11,933,898.91"
2137,2,2,"$2,926,610.63","$4,005,356.67","$9,157,986.42","$42,367,676.36"
2137,2,3,"$833,937.89","$973,937.99","$1,670,387.78","$5,815,988.89"
2137,2,4,"$345,556.68","$436,809.65","$919,379.86","$4,020,110.07"
2137,2,5,"$2,080,223.71","$3,021,704.14","$7,573,428.09","$34,218,404.03"
2137,2,6,"$3,526,374.39","$4,362,107.64","$9,039,760.77","$44,854,953.51"
2137,3,1,"$45,282,898.23","$43,711,459.14","$107,107,856.41","$523,660,757.15"
2137,3,2,"$19,242,258.44","$20,258,092.35","$66,092,159.89","$310,249,431.55"
2137,3,3,"$13,226,954.92","$13,892,379.68","$38,534,860.43","$145,235,673.69"
2137,3,4,"$13,055,190.19","$19,266,934.69","$41,899,016.31","$199,717,697.25"
2137,3,5,"$11,458,384.52","$19,131,119.01","$53,665,681.72","$248,275,149.56"
2137,3,6,"$27,169,621.27","$28,859,312.58","$79,483,778.48","$331,881,238.68"
2137,4,1,"$2,464,047.26","$3,174,755.84","$6,080,275.67","$26,285,076.35"
2137,4,2,"$2,441,606.85","$3,208,485.23","$6,897,820.20","$29,308,401.15"
2137,4,3,"$1,739,234.57","$2,126,734.52","$4,499,857.98","$19,001,820.62"
2137,4,4,"$452,016.44","$593,405.78","$1,250,787.86","$5,574,680.37"
2137,4,5,"$414,989.20","$483,766.90","$1,118,830.64","$4,727,444.70"
2137,4,6,"$336,204.42","$439,914.26","$921,096.47","$4,419,075.58"
2138,1,1,"$1,561,829.82","$1,847,419.71","$3,385,343.70","$12,861,425.11"
2138,1,2,"$2,623,840.47","$4,021,872.33","$7,767,221.47","$33,903,313.03"
2138,1,3,"$557,860.45","$589,343.44","$791,535.58","$2,118,163.77"
2138,1,4,"$185,835.25","$224,397.50","$478,698.28","$1,877,260.53"
2138,1,5,"$1,434,526.98","$2,031,735.29","$4,860,131.90","$22,181,613.51"
2138,1,6,"$2,929,538.86","$3,569,804.99","$7,217,643.29","$32,357,305.72"
2138,2,1,"$1,547,378.83","$1,822,166.39","$3,298,423.78","$12,275,408.79"
2138,2,2,"$3,669,268.45","$4,789,434.53","$11,635,289.12","$46,043,304.00"
2138,2,3,"$827,076.42","$966,317.36","$1,669,510.42","$5,923,795.51"
2138,2,4,"$322,910.34","$415,637.68","$933,989.92","$4,155,932.12"
2138,2,5,"$2,712,132.65","$3,000,101.50","$7,436,632.39","$32,625,535.05"
2138,2,6,"$3,188,108.66","$3,532,512.73","$8,926,493.70","$40,789,402.48"
2138,3,1,"$27,625,445.48","$49,621,392.92","$131,660,495.34","$543,628,241.37"
2138,3,2,"$28,052,551.96","$31,070,714.40","$54,374,203.33","$313,064,952.32"
2138,3,3,"$12,275,539.75","$14,346,414.11","$33,843,078.40","$152,970,653.07"
2138,3,4,"$12,518,152.07","$20,689,709.73","$44,674,157.16","$185,332,143.75"
2138,3,5,"$14,563,590.35","$20,694,457.30","$49,231,566.73","$246,679,533.23"
2138,3,6,"$17,568,684.19","$20,169,617.35","$71,818,015.35","$293,009,968.53"
2138,4,1,"$2,433,574.12","$2,997,745.45","$6,183,378.79","$25,485,813.21"
2138,4,2,"$2,549,943.06","$3,287,627.17","$6,901,744.04","$30,590,388.46"
2138,4,3,"$1,599,779.32","$2,161,545.67","$4,601,062.67","$18,875,503.44"
2138,4,4,"$444,303.68","$553,675.02","$1,283,154.42","$5,656,054.83"
2138,4,5,"$383,169.36","$539,446.18","$1,109,155.30","$4,810,634.45"
2138,4,6,"$317,543.69","$400,627.82","$964,284.96","$4,415,252.92"
2139,1,1,"$1,578,283.00","$1,929,425.41","$3,334,798.13","$12,888,918.19"
2139,1,2,"$2,608,986.36","$3,654,000.80","$8,953,628.53","$31,166,175.58"
2139,1,3,"$575,393.42","$596,412.58","$791,419.40","$2,076,260.28"
2139,1,4,"$185,721.44","$226,616.91","$451,027.20","$1,907,086.42"
2139,1,5,"$1,726,590.26","$1,984,674.66","$6,878,046.24","$26,710,967.03"
2139,1,6,"$1,810,711.25","$3,092,199.87","$6,236,015.47","$33,020,680.45"
2139,2,1,"$1,514,504.95","$1,770,159.31","$3,331,297.38","$12,198,487.05"
2139,2,2,"$3,566,647.75","$4,867,837.39","$10,795,105.78","$43,633,380.07"
2139,2,3,"$826,426.90","$962,608.40","$1,661,465.56","$5,980,561.66"
2139,2,4,"$322,319.90","$421,921.73","$931,116.20","$4,198,067.82"
2139,2,5,"$2,289,177.27","$3,186,423.69","$8,060,539.23","$32,764,307.99"
2139,2,6,"$3,948,792.96","$3,449,209.17","$9,929,616.61","$47,568,173.78"
2139,3,1,"$40,183,532.45","$55,918,062.16","$122,829,159.59","$607,986,608.85"
2139,3,2,"$20,330,369.63","$26,006,163.16","$63,625,502.12","$310,130,932.55"
2139,3,3,"$11,362,310.96","$15,426,556.23","$32,557,419.68","$159,184,331.72"
2139,3,4,"$11,404,711.07","$16,792,519.54","$43,787,967.77","$197,881,146.58"
2139,3,5,"$14,945,881.34","$27,401,725.48","$55,446,441.62","$238,563,879.09"
2139,3,6,"$16,557,875.67","$26,134,442.33","$65,307,957.13","$326,568,590.88"
2139,4,1,"$2,464,640.99","$3,211,598.70","$6,286,273.02","$26,334,492.66"
2139,4,2,"$2,491,802.56","$3,394,467.86","$7,096,041.97","$30,368,549.57"
2139,4,3,"$1,777,295.42","$2,196,968.82","$4,651,422.53","$19,650,573.28"
2139,4,4,"$415,235.38","$591,111.24","$1,214,489.61","$5,650,244.49"
2139,4,5,"$396,580.93","$556,775.26","$1,165,104.09","$4,955,307.46"
2139,4,6,"$345,605.16","$438,925.37","$1,026,983.03","$4,598,025.08"
2140,1,1,"$1,531,599.65","$1,833,287.46","$3,350,150.67","$13,246,282.81"
2140,1,2,"$2,881,665.42","$3,660,936.02","$7,341,827.81","$33,773,526.99"
2140,1,3,"$567,547.41","$601,032.31","$819,435.68","$2,139,973.02"
2140,1,4,"$182,117.70","$231,626.90","$486,111.81","$1,951,235.09"
2140,1,5,"$2,876,083.61","$2,943,685.95","$6,148,447.56","$25,886,049.88"
2140,1,6,"$2,117,393.91","$2,008,391.99","$6,428,589.73","$31,940,336.47"
2140,2,1,"$1,490,258.62","$1,856,534.56","$3,281,710.14","$12,524,162.25"
2140,2,2,"$3,380,135.79","$4,504,244.35","$9,324,474.02","$45,874,782.38"
2140,2,3,"$841,279.86","$965,555.18","$1,638,341.02","$6,079,743.94"
2140,2,4,"$322,076.89","$423,815.79","$922,386.85","$4,183,647.45"
2140,2,5,"$3,252,403.20","$2,446,861.88","$6,478,295.95","$34,189,565.81"
2140,2,6,"$2,792,219.42","$3,105,939.30","$8,120,682.77","$42,634,815.41"
2140,3,1,"$38,446,420.28","$35,849,115.10","$140,696,838.66","$549,925,742.27"
2140,3,2,"$25,812,119.90","$30,954,256.91","$65,017,156.38","$311,712,740.88"
2140,3,3,"$11,090,223.25","$13,549,278.73","$34,620,453.56","$158,874,307.44"
2140,3,4,"$15,208,918.23","$13,022,843.68","$49,837,655.46","$203,468,156.18"
2140,3,5,"$18,499,114.30","$20,251,133.06","$54,229,073.12","$229,346,891.17"
2140,3,6,"$19,229,877.87","$28,681,200.86","$82,486,538.43","$297,562,901.86"
2140,4,1,"$2,509,195.56","$2,941,812.65","$6,370,883.60","$27,323,887.19"
2140,4,2,"$2,709,298.59","$3,340,379.58","$7,249,553.68","$30,557,548.53"
2140,4,3,"$1,694,174.79","$1,989,625.58","$4,593,902.45","$19,817,017.98"
2140,4,4,"$405,776.07","$556,109.91","$1,287,854.21","$5,693,896.54"
2140,4,5,"$434,532.47","$507,212.48","$1,107,211.08","$5,000,148.08"
2140,4,6,"$314,973.42","$420,510.30","$997,567.48","$4,685,111.85"
2141,1,1,"$1,543,098.58","$1,826,488.65","$3,453,102.84","$13,470,463.93"
2141,1,2,"$2,543,317.06","$4,454,462.02","$7,913,683.67","$33,866,983.33"
2141,1,3,"$561,999.53","$587,293.00","$814,704.36","$2,085,563.49"
2141,1,4,"$200,740.65","$228,322.61","$441,183.56","$1,963,266.59"
2141,1,5,"$1,699,060.40","$2,284,192.80","$5,117,758.93","$26,345,651.59"
2141,1,6,"$2,084,763.43","$2,882,646.45","$8,901,507.34","$35,026,260.44"
2141,2,1,"$1,547,633.14","$1,817,818.01","$3,295,531.12","$12,640,624.57"
2141,2,2,"$4,156,975.78","$4,861,878.38","$8,528,788.22","$44,763,400.94"
2141,2,3,"$830,457.75","$966,611.61","$1,663,665.86","$6,145,833.00"
2141,2,4,"$317,138.04","$431,357.86","$970,577.22","$4,271,183.28"
2141,2,5,"$2,322,162.73","$2,427,985.63","$7,354,953.30","$34,325,450.85"
2141,2,6,"$3,210,519.72","$4,881,928.54","$8,604,059.89","$43,410,185.74"
2141,3,1,"$31,469,913.91","$43,149,106.84","$127,610,197.24","$640,784,552.84"
2141,3,2,"$15,389,753.86","$23,157,330.70","$62,661,391.72","$312,029,780.77"
2141,3,3,"$12,709,921.52","$14,367,086.19","$30,460,494.59","$172,429,901.72"
2141,3,4,"$11,619,604.67","$17,013,621.68","$37,751,577.69","$193,797,514.54"
2141,3,5,"$13,443,338.97","$18,565,372.08","$46,101,826.72","$250,311,600.61"
2141,3,6,"$16,971,109.14","$33,897,057.73","$76,998,596.33","$320,058,922.56"
2141,4,1,"$2,366,022.09","$3,031,607.15","$6,653,300.53","$28,130,562.29"
2141,4,2,"$2,648,623.55","$3,500,037.93","$7,366,282.30","$31,133,098.71"
2141,4,3,"$1,722,577.85","$2,035,210.98","$4,664,993.52","$20,244,048.02"
2141,4,4,"$410,424.25","$573,937.49","$1,351,382.15","$5,849,488.36"
2141,4,5,"$376,047.47","$504,938.23","$1,167,901.23","$4,987,247.70"
2141,4,6,"$344,704.21","$432,751.98","$991,049.47","$4,789,604.56"
2142,1,1,"$1,563,655.88","$1,790,605.84","$3,300,049.02","$13,488,880.49"
2142,1,2,"$3,727,497.44","$3,263,466.53","$6,960,540.18","$35,336,542.07"
